month,ARI,NMI,K,seed,adjacent_ARI,adjacent_NMI,same_label_share
2023-03-01,0.717830992689044,0.7246163198622735,7,29,0.9215479690805368,0.8922388633017552,0.9653361344537815
2023-04-01,0.7451163498818134,0.74359230240734,7,29,0.9273873396718902,0.8979461423245468,0.967436974789916
2023-05-01,0.7494299769906687,0.7597374397233625,7,29,0.903211628999437,0.8795694868839112,0.9595588235294118
2023-06-01,0.7442269952085814,0.7607545515356434,8,29,0.9366980867600654,0.9156746770787139,0.9737394957983193
2023-07-01,0.6936065588296448,0.7388899087249554,8,29,0.9253200901304559,0.913866649079562,0.9711134453781513
2023-08-01,0.6409611422117191,0.724118806226856,9,29,0.920304837248801,0.9194066473598898,0.9705882352941176
2023-09-01,0.6144629206608752,0.7259000064850836,10,29,0.9059737953682828,0.8953418659108814,0.9637605042016807
2023-10-01,0.577063125057943,0.7196076112860486,10,29,0.9109474142161932,0.905059480824452,0.9663865546218487
2023-11-01,0.5271711432886895,0.6941131610846072,10,29,0.903833252642444,0.8833668162843294,0.9506302521008403
2023-12-01,0.4726020426784133,0.6631288593841959,11,29,0.8581217800021518,0.8605465154066043,0.9311974789915967
2024-01-01,0.4623196516999554,0.6345736704256413,11,29,0.731144791287577,0.8276110660666972,0.8613445378151261
2024-02-01,0.5214164314822567,0.6461334159187695,11,29,0.691526833023962,0.8181299890629408,0.8203781512605042
2024-03-01,0.6025942514216337,0.6571107094460746,11,29,0.7396622646869067,0.8362929095866432,0.8734243697478992
2024-04-01,0.5560580832156897,0.6243131941327216,11,29,0.770608248764799,0.8042135576192712,0.884453781512605
2024-05-01,0.559254581862434,0.6440316701823501,10,29,0.8486572914221171,0.8352565802484755,0.9154411764705882
2024-06-01,0.6167217058250589,0.6580994041354314,10,29,0.8597425696446569,0.8566649243408224,0.9290966386554622
2024-07-01,0.7154046688494806,0.6936032016989984,10,29,0.8379113186418232,0.8554159480851996,0.9275210084033614
2024-08-01,0.7931090344876685,0.7547989780266968,10,29,0.8950622664586267,0.8931688177702889,0.9564075630252101
2024-09-01,0.7942036571878882,0.7776940648468618,9,29,0.9484487689062494,0.9283672526189667,0.9800420168067226
2024-10-01,0.7781465512545519,0.7742099656359472,9,29,0.9491128668491794,0.9212773441988847,0.979516806722689
2024-11-01,0.7831701225849885,0.7866422706365424,9,29,0.9455750518354457,0.9304511833893006,0.9810924369747899
2024-12-01,0.7831701225849885,0.7866422706365424,9,29,1.0,1.0,1.0
2023-01-01,0.5955495368122276,0.7316343233933801,8,30,,,
2023-02-01,0.5955495368122276,0.7316343233933801,8,30,1.0,1.0,1.0
2023-03-01,0.5916839292781596,0.710713074523499,8,30,0.8628740590599789,0.8634766499487427,0.9501050420168067
2023-04-01,0.6191204427891152,0.7340856491899902,8,30,0.8633088604437793,0.8693928380514325,0.9464285714285714
2023-05-01,0.6552127095742775,0.753792817267889,8,30,0.8577420532587924,0.8683049900389623,0.9385504201680672
2023-06-01,0.6614342989729621,0.7410755077253611,10,30,0.8921891506994308,0.894789142653658,0.9506302521008403
2023-07-01,0.6265561180862701,0.7048545842744345,10,30,0.8728117114246821,0.8811946749691242,0.9406512605042017
2023-08-01,0.5743367640906208,0.6788001862437504,11,30,0.8289657109325638,0.8521679956819695,0.9206932773109243
2023-09-01,0.5288276791839119,0.6700755967750631,11,30,0.7579594806347264,0.8412674299807903,0.8986344537815126
2023-10-01,0.45991585289917514,0.664330432153861,11,30,0.6624148373930777,0.7898133623140862,0.8592436974789915
2023-11-01,0.3933135405866311,0.6450754692985283,11,30,0.672429713906489,0.8049642457701561,0.8587184873949579
2023-12-01,0.3956673505445192,0.6419784094448707,11,30,0.7785225127679468,0.8390677464939993,0.9007352941176471
2024-01-01,0.3792724194493673,0.6478403191870037,11,30,0.8813737420018362,0.888152333385038,0.9480042016806722
2024-02-01,0.4317627723129361,0.6592367384307319,9,30,0.9472399331019391,0.9217595489239715,0.976890756302521
2024-03-01,0.5334534806849297,0.6952910627417285,9,30,0.9588554775201237,0.9331220949136244,0.9831932773109243
2024-04-01,0.6822611287689532,0.727091828010027,10,30,0.9546592570578581,0.9179439884885593,0.9789915966386554
2024-05-01,0.7804011275853407,0.7272525470888842,10,30,0.9523411563061104,0.918982771800664,0.979516806722689
2024-06-01,0.7887699419610886,0.7244052981973238,10,30,0.9203588924704065,0.8863382475593536,0.9684873949579832
2024-07-01,0.7728622408666767,0.7157583875523282,11,30,0.9730893454106992,0.9690571460089644,0.9873949579831933
2024-08-01,0.025464822595905916,0.08215533992053876,11,30,0.030887660871616127,0.11328338880614862,0.04254201680672269
2024-09-01,0.6148444700737571,0.5758291783077372,10,30,0.0803697203720555,0.20240625271031953,0.6407563025210085
2024-10-01,0.6135845200676834,0.5897997600145872,9,30,0.9819041190965756,0.9671114050921764,0.9915966386554622
2024-11-01,0.6083618479601672,0.6004362542701124,9,30,0.9646995017936463,0.9396751703573659,0.9889705882352942
2024-12-01,0.6083618479601672,0.6004362542701124,9,30,1.0,1.0,1.0
2023-01-01,0.47483765442454445,0.688959986698697,7,31,,,
2023-02-01,0.47483765442454445,0.688959986698697,7,31,1.0,1.0,1.0
2023-03-01,0.49783789294762854,0.6779536011725673,7,31,0.9206385316289778,0.8911620757339915,0.9653361344537815
2023-04-01,0.5615833822875235,0.6995356427626722,8,31,0.8976692598341388,0.884053504317537,0.9564075630252101
2023-05-01,0.6185315779639616,0.7052210464910634,8,31,0.8224644363940433,0.8396908583809943,0.9243697478991597
2023-06-01,0.5117721870899548,0.6685130949606252,8,31,0.7370941358932166,0.8225608966626254,0.8802521008403361
2023-07-01,0.4615013383638727,0.6506926874884355,8,31,0.5794256653272778,0.7921515950794539,0.8019957983193278
2023-08-01,0.5367420645887873,0.6664081074141293,8,31,0.6557440207408329,0.8218398490321054,0.8377100840336135
2023-09-01,0.5632532194355256,0.6910554187221803,8,31,0.8761276963197959,0.8991268670606277,0.9432773109243697
2023-10-01,0.5823040943761512,0.7127027753872899,8,31,0.903327398986147,0.87721265518624,0.9459033613445378
2023-11-01,0.5793856617866908,0.7237729431360568,8,31,0.949246784207571,0.9286227470823009,0.9763655462184874
2023-12-01,0.5493110593343022,0.7176341032371303,8,31,0.9328695857540618,0.9006159387451746,0.9637605042016807
2024-01-01,0.48794803588506075,0.686863273318238,8,31,0.9417170160857748,0.9167785818462784,0.9711134453781513
2024-02-01,0.4461423596192231,0.6574012216385725,8,31,0.9234088997787302,0.9131377754530209,0.9611344537815126
2024-03-01,0.457202950315436,0.6370568419536321,8,31,0.8429146200114077,0.8672689289731014,0.9159663865546218
2024-04-01,0.47483302586476994,0.6438934940449682,8,31,0.7590732259065328,0.820290174877515,0.8807773109243697
2024-05-01,0.4892788165711341,0.665744971237995,8,31,0.7148716354799115,0.8243932941764752,0.8860294117647058
2024-06-01,0.5484262752333752,0.6858413628135359,8,31,0.6218452091730273,0.8043628337839608,0.8529411764705882
2024-07-01,0.7010661210398013,0.7333272800802045,8,31,0.696949982121722,0.8076320541669803,0.8644957983193278
2024-08-01,0.720535269423172,0.7627118985248748,8,31,0.886224115238085,0.8969123034993722,0.9543067226890757
2024-09-01,0.7225113700751441,0.7703725304052723,8,31,0.9559350961719987,0.9256845945189428,0.9800420168067226
2024-10-01,0.6943892754632887,0.7605679255075908,7,31,0.9514332685044717,0.9087584778176416,0.9732142857142857
2024-11-01,0.6698202900054884,0.7698778908241054,7,31,0.9622985585165863,0.9270965932624462,0.9789915966386554
2024-12-01,0.6698202900054884,0.7698778908241054,7,31,1.0,1.0,1.0
2023-01-01,0.38785161513359495,0.5379615546637546,4,32,,,
2023-02-01,0.38785161513359495,0.5379615546637546,4,32,1.0,1.0,1.0
2023-03-01,0.4014977555501011,0.5474209389177352,5,32,0.974101096431275,0.9480254563012553,0.9921218487394958
2023-04-01,0.4203412215106918,0.546914891939432,5,32,0.9548166490379592,0.9133269021417382,0.9852941176470589
2023-05-01,0.4274472051839992,0.5430665079448056,8,32,0.9644248894111697,0.9405091288268327,0.9831932773109243
2023-06-01,0.0155300788799643,0.045767916160094096,9,32,0.012092705503626178,0.1238317987025118,0.04831932773109244
2023-07-01,0.46268052002911697,0.5733641463070154,9,32,0.05823225778595206,0.1425130042376682,0.5997899159663865
2023-08-01,0.40006672123060943,0.5614210855573682,8,32,0.9900567801409083,0.9815236282518892,0.9947478991596639
2023-09-01,0.3390487003674948,0.546425702801435,9,32,0.8908667779714016,0.861745608561773,0.9516806722689075
2023-10-01,0.31571348685624945,0.545542091999252,9,32,0.8785766206597501,0.8667571317064576,0.9506302521008403
2023-11-01,0.31401740942983397,0.5411215088298587,10,32,0.9929756576566814,0.9878150149517044,0.9968487394957983
2023-12-01,0.0009606171182179157,0.0260983266763665,9,32,0.006657761885279445,0.06522783253763818,0.07720588235294118
2024-01-01,0.0013473540620365686,0.029320312064532558,9,32,0.7464344503557395,0.6722776178276566,0.9889705882352942
2024-02-01,0.37079343266729026,0.5900389933922799,9,32,0.010314233520390173,0.06066212419950508,0.027836134453781514
2024-03-01,0.47391470819395387,0.631339366044116,8,32,0.9966252201477411,0.9915550417744554,0.9978991596638656
2024-04-01,0.6194212707780103,0.6571498874799205,9,32,0.9424899839248662,0.9140893611463154,0.9763655462184874
2024-05-01,0.7510519998985146,0.6956530017062517,10,32,0.974142895147943,0.9429214874316032,0.9873949579831933
2024-06-01,0.805278005878755,0.7295211966649598,9,32,0.9423999943557047,0.9190255240116288,0.9789915966386554
2024-07-01,0.797771394000676,0.7281087729241448,8,32,0.8884098186415113,0.8811177495910073,0.960609243697479
2024-08-01,0.8225421294702362,0.7690302561863372,8,32,0.9175557154145803,0.9033253864931109,0.9716386554621849
2024-09-01,0.8222642643703194,0.780542397685005,8,32,0.9370812005342106,0.9099863972543473,0.976890756302521
2024-10-01,0.805281295970377,0.7734429838224013,8,32,0.9590444069140295,0.9390023376846568,0.9858193277310925
2024-11-01,0.7970822638070276,0.7714673952279738,8,32,0.9616415193791163,0.9382690362030971,0.9858193277310925
2024-12-01,0.7970822638070276,0.7714673952279738,8,32,1.0,1.0,1.0
2023-01-01,0.559667783524335,0.6991156040290838,8,33,,,
2023-02-01,0.559667783524335,0.6991156040290838,8,33,1.0,1.0,1.0
2023-03-01,0.5324003629983336,0.6785215299779601,8,33,0.8722882290951604,0.8621832115699278,0.9464285714285714
2023-04-01,0.520887423994141,0.6831961330737023,8,33,0.9000537205739125,0.8877640159065685,0.9585084033613446
2023-05-01,0.5000080347398749,0.6731382344987347,8,33,0.8436849517865086,0.8631414848866928,0.9359243697478992
2023-06-01,0.5011933374271065,0.685430133560521,9,33,0.8236037199957131,0.8562023288151873,0.9301470588235294
2023-07-01,0.5384048366816814,0.698303306373433,10,33,0.8934739277266549,0.9021564218649551,0.9600840336134454
2023-08-01,0.6240234991517135,0.7311748634538815,10,33,0.9117953563111413,0.9120192516888367,0.9663865546218487
2023-09-01,0.6724006760556325,0.7439304840359756,11,33,0.9190232706082498,0.9195362388787093,0.970063025210084
2023-10-01,0.6779680168618892,0.7508533825181429,12,33,0.9065054074142819,0.9047767133894569,0.9574579831932774
2023-11-01,0.6207384604331763,0.7211303242181442,13,33,0.8543512685810296,0.8749506289376746,0.9185924369747899
2023-12-01,0.5541393306178358,0.6976272925150959,13,33,0.7946477066067513,0.8445221448719156,0.8849789915966386
2024-01-01,0.4632158680700696,0.6572621651841358,13,33,0.7126163112130492,0.8330040958175352,0.851890756302521
2024-02-01,0.44054327000498567,0.6360068277877726,13,33,0.7094129125161039,0.8132315292507001,0.8644957983193278
2024-03-01,0.4993227840037036,0.6170504778324554,13,33,0.8012639516458268,0.8238703548935613,0.8786764705882353
2024-04-01,0.5428258139609807,0.6311316408001348,13,33,0.8774465561125822,0.8496349307303701,0.8991596638655462
2024-05-01,0.5064293671446977,0.6285905665527726,13,33,0.8626522238373933,0.843080586318111,0.9028361344537815
2024-06-01,0.4917259699988031,0.6485635515444922,11,33,0.8486829177012645,0.8452053650574121,0.917016806722689
2024-07-01,0.46426738117893634,0.6510071277585516,10,33,0.8274044379072111,0.8685731517341103,0.9275210084033614
2024-08-01,0.4544963626173785,0.6538267219921752,10,33,0.8649729880152274,0.891043983792109,0.9474789915966386
2024-09-01,0.4554250348548005,0.673854216670975,10,33,0.8727925035117795,0.8809032869410783,0.9511554621848739
2024-10-01,0.4521434497519006,0.676772326870632,9,33,0.9176569119113618,0.9115385430625756,0.9695378151260504
2024-11-01,0.4425217431827993,0.6615697231472611,9,33,0.9072760767675366,0.8965862973267165,0.9642857142857143
2024-12-01,0.4425217431827993,0.6615697231472611,9,33,1.0,1.0,1.0
2023-01-01,0.7034359774611955,0.7049502919782981,8,34,,,
2023-02-01,0.7034359774611955,0.7049502919782981,8,34,1.0,1.0,1.0
2023-03-01,0.7401908476373867,0.7249188658590576,8,34,0.8899760535295853,0.867557661694914,0.9459033613445378
2023-04-01,0.7670258881429821,0.7330123569982703,9,34,0.900769254839057,0.8891148307734121,0.9564075630252101
2023-05-01,0.7460480074927031,0.7281245061347674,9,34,0.8959537336276695,0.8851261593816476,0.9522058823529411
2023-06-01,0.680943005158823,0.7181376212996005,9,34,0.8598049313639269,0.885741125336052,0.9359243697478992
2023-07-01,0.5773935388348002,0.6973639456469723,11,34,0.7811367293913635,0.8698756125055161,0.8975840336134454
2023-08-01,0.5356491028863454,0.6813712596091638,11,34,0.7246362136979793,0.8405256936115354,0.8807773109243697
2023-09-01,0.5697269885083197,0.6699641604013261,11,34,0.7216223457233325,0.8346890722268092,0.8707983193277311
2023-10-01,0.5569335431761928,0.6848061379275905,11,34,0.7538814170278533,0.8298013990056632,0.8728991596638656
2023-11-01,0.4644814369089235,0.6556528054462228,12,34,0.8382498683216876,0.8518852607967837,0.9086134453781513
2023-12-01,0.369200051641312,0.6243769141616224,11,34,0.8866379978559066,0.8629248569157493,0.9243697478991597
2024-01-01,0.32197175169784314,0.5979147213259707,11,34,0.9118441045724271,0.861910960626149,0.9301470588235294
2024-02-01,0.41794269679554313,0.6092213689141667,11,34,0.9027503847769113,0.8646756831814465,0.9290966386554622
2024-03-01,0.5093709128859,0.6214425809199029,11,34,0.8751095737648064,0.8460023266479618,0.9180672268907563
2024-04-01,0.5385386412873686,0.6248609505810685,10,34,0.8535303520475483,0.8470197052874593,0.9243697478991597
2024-05-01,0.46695744702230846,0.6196510516588549,11,34,0.793957249638695,0.8436076997633708,0.9107142857142857
2024-06-01,0.3733818053245102,0.6124928984140364,11,34,0.654240822636802,0.803694901650564,0.8266806722689075
2024-07-01,0.5370742147743632,0.6503583793849584,11,34,0.6574406805109302,0.7772140757390703,0.7988445378151261
2024-08-01,0.657199308837711,0.6960091432378203,10,34,0.8584487912972618,0.8710978473615935,0.9296218487394958
2024-09-01,0.7147950362695371,0.7328925007790016,10,34,0.9119226354127458,0.8826241235383889,0.9616596638655462
2024-10-01,0.734584907692416,0.7339083594457068,10,34,0.9475398397519739,0.9226960406349842,0.976890756302521
2024-11-01,0.7364143150623544,0.7394730044566744,10,34,0.9284493458595453,0.8922899074427337,0.967436974789916
2024-12-01,0.7364143150623544,0.7394730044566744,10,34,1.0,1.0,1.0
2023-01-01,0.6762584342082222,0.6964570169295364,8,35,,,
2023-02-01,0.6762584342082222,0.6964570169295364,8,35,1.0,1.0,1.0
2023-03-01,0.6863597051026881,0.6881954573437068,9,35,0.9127355512289483,0.8922183000117183,0.9621848739495799
2023-04-01,0.7490509875624679,0.7297196647343156,9,35,0.9180509849359633,0.8907730294374031,0.9632352941176471
2023-05-01,0.7626719255746954,0.7278229832753356,9,35,0.9319790535744139,0.9006400056641681,0.960609243697479
2023-06-01,0.7367831455463753,0.716799748023956,10,35,0.8951211287716301,0.8734126388450388,0.9438025210084033
2023-07-01,0.5678682038588796,0.6559453802903995,11,35,0.7292229009995248,0.8313877847411064,0.8739495798319328
2023-08-01,0.4360880018915323,0.6280346795220774,12,35,0.6277820464264766,0.8240203350953148,0.8251050420168067
2023-09-01,0.47983441156461837,0.6341756010713284,12,35,0.6955824928523912,0.8125533454466682,0.8382352941176471
2023-10-01,0.5304452477568399,0.6670303283867626,12,35,0.8537803990011573,0.8543045601128979,0.9080882352941176
2023-11-01,0.5390939024030167,0.6917252899133666,12,35,0.9012572818882043,0.8765903669986844,0.9390756302521008
2023-12-01,0.5099627158274579,0.6908434765360421,13,35,0.9066331568981165,0.879461662671209,0.9459033613445378
2024-01-01,0.4337042202576225,0.646303291403593,13,35,0.9271124631292114,0.8997667918803472,0.9595588235294118
2024-02-01,0.4049122101569675,0.6342456666594989,12,35,0.9237304473152775,0.8890560014332811,0.9432773109243697
2024-03-01,0.45353359424609335,0.6472256524190252,12,35,0.9062072206377181,0.8758341021970214,0.9191176470588235
2024-04-01,0.48582947971107593,0.6489505660915404,12,35,0.772184430298589,0.8031132566930391,0.8629201680672269
2024-05-01,0.4491945245097099,0.6576653586365261,12,35,0.6376195591192693,0.7843088578258864,0.8240546218487395
2024-06-01,0.6025398983571799,0.6817395897401795,11,35,0.566472004438427,0.7803755702396287,0.8014705882352942
2024-07-01,0.7638861621940425,0.7198336076281663,11,35,0.7175133630745001,0.8022643853740496,0.8676470588235294
2024-08-01,0.8149679430653903,0.7593325016123424,11,35,0.8826611500330854,0.8665660134096276,0.9411764705882353
2024-09-01,0.798657374026694,0.768039879544106,10,35,0.9380072036783514,0.9114493035810769,0.9721638655462185
2024-10-01,0.7799958329060801,0.7611679748118862,10,35,0.970780388187363,0.9435576523673154,0.9858193277310925
2024-11-01,0.7718490127595243,0.7591784614449879,10,35,0.9710718910309978,0.9518603726395645,0.9879201680672269
2024-12-01,0.7718490127595243,0.7591784614449879,10,35,1.0,1.0,1.0
2023-01-01,0.5664412805728085,0.7275169901488453,8,36,,,
2023-02-01,0.5664412805728085,0.7275169901488453,8,36,1.0,1.0,1.0
2023-03-01,0.5355863834099656,0.6973519134619194,8,36,0.896058598916093,0.8859156683620925,0.9553571428571429
2023-04-01,0.5304766087568796,0.7092010862241257,8,36,0.8863944322842038,0.8859989806734216,0.9532563025210085
2023-05-01,0.5113948710703325,0.701771409840819,8,36,0.8850379782115078,0.877843034723418,0.9501050420168067
2023-06-01,0.5260291585289348,0.7131365504196324,10,36,0.886414990852278,0.8941083547321056,0.9553571428571429
2023-07-01,0.570071055919686,0.724020739352693,10,36,0.8895395360860082,0.9082275642222142,0.9595588235294118
2023-08-01,0.6513386952427016,0.7521706941293564,11,36,0.8883686843435992,0.8963375969767892,0.9574579831932774
2023-09-01,0.6882865722615347,0.757102344531577,12,36,0.9174244404270901,0.9176586612088597,0.9663865546218487
2023-10-01,0.683271251617011,0.7531659113899226,12,36,0.8753010536101574,0.8746275193262186,0.9353991596638656
2023-11-01,0.5757478480203874,0.7265358215005674,13,36,0.764330839450909,0.8425157903394976,0.8734243697478992
2023-12-01,0.5265637856704621,0.7030801432329299,14,36,0.6339618136916807,0.8031283177875356,0.8345588235294118
2024-01-01,0.4669056507821505,0.6702831127061798,15,36,0.7250233093425672,0.8072063379186661,0.8592436974789915
2024-02-01,0.4418270476009819,0.6435463694640059,15,36,0.8458417706020824,0.8332712313994355,0.8912815126050421
2024-03-01,0.5234933428177815,0.6394578755568208,15,36,0.8420803875961121,0.8133663579031395,0.868172268907563
2024-04-01,0.6474513337906344,0.6649111921324267,15,36,0.8608744683674656,0.8153173720281446,0.8671218487394958
2024-05-01,0.6902655363205585,0.7022210907341077,14,36,0.8818240957848804,0.8550761068901592,0.9175420168067226
2024-06-01,0.6494225082633698,0.7089463394248446,11,36,0.8827243106627113,0.8732167993515962,0.9438025210084033
2024-07-01,0.5398032823798784,0.6941704550777015,11,36,0.7402350531849224,0.840392205344555,0.8939075630252101
2024-08-01,0.5539408177356393,0.7029807989922789,11,36,0.5929556938115068,0.8031799555823266,0.8177521008403361
2024-09-01,0.7001016717369988,0.7342411661328835,11,36,0.6951063138323975,0.8194663776751375,0.8576680672268907
2024-10-01,0.7269893233096846,0.7480415399344763,11,36,0.8592448654870181,0.8729653792191162,0.9406512605042017
2024-11-01,0.7113517020213741,0.7600895847890161,10,36,0.9428577771181229,0.919418744515706,0.9753151260504201
2024-12-01,0.7113517020213741,0.7600895847890161,10,36,1.0,1.0,1.0
2023-01-01,0.6801610173244879,0.7218138242801012,7,37,,,
2023-02-01,0.6801610173244879,0.7218138242801012,7,37,1.0,1.0,1.0
2023-03-01,0.7160184179800074,0.7277681490088648,7,37,0.9088989117899766,0.8715757585862718,0.9564075630252101
2023-04-01,0.7843136214262909,0.7722560136822508,7,37,0.9207193376833624,0.8943919353317364,0.9669117647058824
2023-05-01,0.7770199180067646,0.7614128197671859,9,37,0.9255201282454473,0.9026122716043062,0.967436974789916
2023-06-01,0.7519123289867672,0.7469588913842343,9,37,0.9269989724059347,0.9108125989366033,0.9690126050420168
2023-07-01,0.7164661998048083,0.7347787721137802,9,37,0.8886033247862015,0.8976552805873382,0.9480042016806722
2023-08-01,0.6532762720623922,0.716074819943597,9,37,0.8771277490859599,0.8773059382291852,0.9406512605042017
2023-09-01,0.5418597910050864,0.6620766441134857,10,37,0.8701468531466134,0.8700684607562545,0.9417016806722689
2023-10-01,0.4527610854617006,0.6346475031655348,10,37,0.7854009122447702,0.827103261185466,0.9023109243697479
2023-11-01,0.42833475935430626,0.6199749691219517,10,37,0.7037634030489701,0.8112874009510816,0.8665966386554622
2023-12-01,0.4472176068164378,0.636712487904513,10,37,0.7157956229651078,0.819820275940954,0.8613445378151261
2024-01-01,0.40297893125116374,0.6446789033894009,11,37,0.8243403975565428,0.8517871013329585,0.9196428571428571
2024-02-01,0.45263148552865773,0.6706003639236618,11,37,0.9149648579812152,0.9059393161949321,0.9663865546218487
2024-03-01,0.5580148467073353,0.7095223492283455,11,37,0.9470155146380123,0.9341894514566673,0.9810924369747899
2024-04-01,0.7156890706950612,0.7486336363736414,11,37,0.940563197468889,0.9173265511787781,0.9758403361344538
2024-05-01,0.8058323051200359,0.7521088750583378,12,37,0.97572499983092,0.9631353067678649,0.9837184873949579
2024-06-01,0.04053118438972006,0.11410812205473207,13,37,0.05254024267405745,0.1753566302233126,0.05409663865546219
2024-07-01,0.6976970761005473,0.6678348754859991,13,37,0.08250562579690202,0.23526143784290476,0.6171218487394958
2024-08-01,0.6849883404477909,0.669149638624393,12,37,0.9883809569912962,0.9689584210033585,0.9915966386554622
2024-09-01,0.6794163770873274,0.6661592685312588,10,37,0.9655478301016511,0.9396116849762096,0.9873949579831933
2024-10-01,0.6657202204118247,0.6648654680668509,10,37,0.9851196021020024,0.9682065118600363,0.9947478991596639
2024-11-01,0.6601046157977642,0.6751161484206742,10,37,0.980956763240658,0.9564047538881206,0.9926470588235294
2024-12-01,0.6601046157977642,0.6751161484206742,10,37,1.0,1.0,1.0
2023-01-01,0.5949858961215794,0.7221936771358343,7,38,,,
2023-02-01,0.5949858961215794,0.7221936771358343,7,38,1.0,1.0,1.0
2023-03-01,0.507738868693148,0.685137859592183,7,38,0.8040097166128835,0.8501089796893638,0.9259453781512605
2023-04-01,0.49073280618342235,0.6946481273838678,7,38,0.8082440792915057,0.8600053950487933,0.9317226890756303
2023-05-01,0.49546425386796483,0.7047986848377569,7,38,0.8853160325140123,0.8907557278908529,0.9569327731092437
2023-06-01,0.4873124382288571,0.6895751446648465,9,38,0.8971995339454112,0.8979765568463955,0.960609243697479
2023-07-01,0.47281683353686443,0.6722563358593749,9,38,0.9099618506700934,0.9066714842383504,0.9590336134453782
2023-08-01,0.4378588261069389,0.6551589108261463,9,38,0.9167441791236193,0.9102721850401057,0.9642857142857143
2023-09-01,0.4274858645508797,0.6442315862339975,11,38,0.909146967906984,0.9024969393067717,0.957983193277311
2023-10-01,0.40606679348263697,0.6354546657077401,11,38,0.8301118278646326,0.8470857498106337,0.9138655462184874
2023-11-01,0.39675711973256134,0.6302754399055298,11,38,0.6767958336649825,0.8055413214976844,0.8314075630252101
2023-12-01,0.43470914712261377,0.6583272595240931,11,38,0.5959297589056718,0.8034989405795518,0.8009453781512605
2024-01-01,0.4089784314563553,0.6616015768934446,11,38,0.7746002322525556,0.8275612344644544,0.8707983193277311
2024-02-01,0.4520710823768512,0.6663274599135705,11,38,0.9094867524823098,0.8852474504467857,0.9396008403361344
2024-03-01,0.5279585635879297,0.6752482572929388,10,38,0.9290817394395682,0.8988083196484498,0.9501050420168067
2024-04-01,0.5370641960145396,0.6719668849983799,10,38,0.854742293973146,0.8624830493109936,0.9206932773109243
2024-05-01,0.5176051681446141,0.6992309564465898,10,38,0.6446321145104582,0.7850467346424206,0.8455882352941176
2024-06-01,0.6061784262784946,0.7158684650944861,10,38,0.6663938729374043,0.8145182208246714,0.8623949579831933
2024-07-01,0.7368364441544645,0.7339912672712837,10,38,0.787619850419232,0.8603162980408978,0.9054621848739496
2024-08-01,0.7835893915451297,0.7473418567727819,10,38,0.8931697627153482,0.8923277717278837,0.9532563025210085
2024-09-01,0.7973700423445946,0.7598650161037732,10,38,0.959941164775552,0.9321758501683572,0.9800420168067226
2024-10-01,0.789591657569336,0.7554627769854387,10,38,0.9648505766812369,0.9350408851539412,0.9842436974789915
2024-11-01,0.7904712186380781,0.7669080107074219,10,38,0.946390408187343,0.9081412574945935,0.9758403361344538
2024-12-01,0.7904712186380781,0.7669080107074219,10,38,1.0,1.0,1.0
2023-01-01,0.6842309754649689,0.76004839037672,8,39,,,
2023-02-01,0.6842309754649689,0.76004839037672,8,39,1.0,1.0,1.0
2023-03-01,0.6857455961138527,0.730189321897842,8,39,0.9298382542626606,0.8856670058896875,0.957983193277311
2023-04-01,0.7578311703285902,0.7583218676894858,8,39,0.8914042326055392,0.8655049291010897,0.9480042016806722
2023-05-01,0.7894565656724112,0.7729540441830337,8,39,0.8890768826811454,0.8638363471514097,0.9406512605042017
2023-06-01,0.783472626623542,0.7813882020374865,8,39,0.932105645338092,0.9125924598899992,0.9690126050420168
2023-07-01,0.7334207199614607,0.7646857880460413,9,39,0.963591471699835,0.9515625586496983,0.9826680672268907
2023-08-01,0.6410051122558812,0.7319348464628974,10,39,0.8936525919692636,0.9045115043150534,0.9522058823529411
2023-09-01,0.5486931082491058,0.7056918850916869,10,39,0.7860443541099019,0.8522771975718735,0.9017857142857143
2023-10-01,0.5105679338400392,0.6889835575271113,10,39,0.687856771959571,0.822578205023204,0.8576680672268907
2023-11-01,0.5112072037333354,0.6774180879980768,10,39,0.687514397284691,0.8234345071224678,0.8513655462184874
2023-12-01,0.47376570023179526,0.6668878237268311,10,39,0.8022308918106633,0.8527575515423265,0.8912815126050421
2024-01-01,0.39775389121578947,0.6311367501002264,11,39,0.8668853765329356,0.8739982498623569,0.9164915966386554
2024-02-01,0.41461728614166676,0.6290162614376741,11,39,0.8914485766356116,0.880953585780875,0.9375
2024-03-01,0.4744713882925131,0.626617696443916,11,39,0.8875851177030614,0.8643223657161127,0.9285714285714286
2024-04-01,0.5349351140997444,0.6255457106918206,9,39,0.8958182062293615,0.8530334682350095,0.9154411764705882
2024-05-01,0.5279965006007391,0.639272401968841,10,39,0.8299124434533267,0.8402781497829386,0.8965336134453782
2024-06-01,0.5056130097223326,0.6491510101870677,10,39,0.8015060448816037,0.8306450053705213,0.8991596638655462
2024-07-01,0.4922036377503541,0.668618688824547,9,39,0.8805683429295744,0.8926896523691275,0.9511554621848739
2024-08-01,0.4762233365119883,0.6711154155250457,9,39,0.8904139794596895,0.9076255201433432,0.9616596638655462
2024-09-01,0.4920062111862016,0.6818477900735187,9,39,0.7064883280879479,0.8374319337958368,0.8897058823529411
2024-10-01,0.7192017168651184,0.7470862155672723,9,39,0.6608264896001746,0.8209756043435396,0.8256302521008403
2024-11-01,0.7107845724638187,0.7436313063124508,9,39,0.9959081432275276,0.9929765815959682,0.9984243697478992
